Datetime,open,high,low,close,Adj Close,Volume,candlestick_pattern,candlestick_match_count
2021-08-05 11:35:00-04:00,14885.9697265625,14886.2412109375,14882.185546875,14882.185546875,14882.185546875,42505000,CDLSHORTLINE_Bear,1.0
2021-08-05 11:40:00-04:00,14880.787109375,14880.787109375,14871.6279296875,14872.146484375,14872.146484375,42334000,,
2021-08-05 11:45:00-04:00,14872.6787109375,14872.77734375,14869.0537109375,14870.0908203125,14870.0908203125,38734000,CDLSHORTLINE_Bear,1.0
2021-08-05 11:50:00-04:00,14870.451171875,14872.5947265625,14867.5546875,14872.5947265625,14872.5947265625,31611000,CDLHAMMER_Bull,1.0
2021-08-05 11:55:00-04:00,14870.83984375,14873.947265625,14869.310546875,14873.947265625,14873.947265625,39033000,NO_PATTERN,0.0
2021-08-05 12:00:00-04:00,14873.9296875,14874.462890625,14868.2685546875,14869.5029296875,14869.5029296875,36380000,CDLBELTHOLD_Bear,1.0
2021-08-05 12:05:00-04:00,14869.35546875,14877.8203125,14867.541015625,14876.3857421875,14876.3857421875,37658000,CDLENGULFING_Bull,1.0
2021-08-05 12:10:00-04:00,14876.41015625,14882.08984375,14875.857421875,14881.0498046875,14881.0498046875,30535000,CDL3OUTSIDE_Bull,2.0
2021-08-05 12:15:00-04:00,14881.1767578125,14881.4482421875,14876.6298828125,14879.076171875,14879.076171875,32047000,NO_PATTERN,0.0
2021-08-05 12:20:00-04:00,14878.646484375,14879.2763671875,14874.1630859375,14878.861328125,14878.861328125,30716000,CDLLONGLEGGEDDOJI_Bull,6.0
2021-08-05 12:25:00-04:00,14879.35546875,14879.955078125,14875.8291015625,14875.8291015625,14875.8291015625,31686000,,
2021-08-05 12:30:00-04:00,14875.94140625,14880.908203125,14875.45703125,14879.076171875,14879.076171875,30739000,NO_PATTERN,0.0
2021-08-05 12:35:00-04:00,14879.2548828125,14880.1025390625,14875.6845703125,14875.7333984375,14875.7333984375,29019000,,
2021-08-05 12:40:00-04:00,14875.7431640625,14875.7431640625,14869.6767578125,14870.0126953125,14870.0126953125,31777000,,
2021-08-05 12:45:00-04:00,14869.9580078125,14870.5234375,14867.6669921875,14870.5234375,14870.5234375,29169000,CDLLONGLEGGEDDOJI_Bull,5.0
2021-08-05 12:50:00-04:00,14870.7119140625,14873.1298828125,14870.5146484375,14871.009765625,14871.009765625,31039000,CDLLONGLEGGEDDOJI_Bull,4.0
2021-08-05 12:55:00-04:00,14870.970703125,14872.7080078125,14868.8818359375,14869.7294921875,14869.7294921875,36484000,NO_PATTERN,0.0
2021-08-05 13:00:00-04:00,14869.7939453125,14870.076171875,14866.6826171875,14869.25,14869.25,31073000,CDLHAMMER_Bull,1.0
2021-08-05 13:05:00-04:00,14869.484375,14871.568359375,14865.244140625,14867.3857421875,14867.3857421875,30014000,NO_PATTERN,0.0
2021-08-05 13:10:00-04:00,14867.609375,14868.6923828125,14865.2392578125,14868.0498046875,14868.0498046875,29124000,CDLRICKSHAWMAN_Bull,6.0
2021-08-05 13:15:00-04:00,14868.283203125,14869.955078125,14867.7177734375,14869.162109375,14869.162109375,30103000,CDLSHORTLINE_Bull,1.0
2021-08-05 13:20:00-04:00,14869.1123046875,14871.080078125,14868.8310546875,14869.970703125,14869.970703125,31888000,CDLSHORTLINE_Bull,1.0
2021-08-05 13:25:00-04:00,14870.1728515625,14875.138671875,14870.1728515625,14874.482421875,14874.482421875,32217000,,
2021-08-05 13:30:00-04:00,14874.65625,14878.7412109375,14873.529296875,14878.7412109375,14878.7412109375,31851000,CDLCLOSINGMARUBOZU_Bull,1.0
2021-08-05 13:35:00-04:00,14878.8681640625,14879.73828125,14877.3154296875,14878.3857421875,14878.3857421875,32944000,,
2021-08-05 13:40:00-04:00,14878.4052734375,14880.787109375,14877.9052734375,14878.7919921875,14878.7919921875,36336000,CDLSPINNINGTOP_Bull,1.0
2021-08-05 13:45:00-04:00,14878.646484375,14879.5380859375,14876.2392578125,14878.62890625,14878.62890625,36148000,CDLLONGLEGGEDDOJI_Bull,4.0
2021-08-05 13:50:00-04:00,14878.1005859375,14878.4111328125,14876.37890625,14877.4306640625,14877.4306640625,30708000,CDLSHORTLINE_Bear,1.0
2021-08-05 13:55:00-04:00,14877.337890625,14881.7353515625,14875.486328125,14881.7353515625,14881.7353515625,32633000,CDLCLOSINGMARUBOZU_Bull,2.0
2021-08-05 14:00:00-04:00,14881.9345703125,14885.47265625,14881.2998046875,14883.705078125,14883.705078125,28615000,CDL3OUTSIDE_Bull,1.0
2021-08-05 14:05:00-04:00,14883.634765625,14884.1640625,14877.8408203125,14880.7275390625,14880.7275390625,36010000,CDLXSIDEGAP3METHODS_Bull,1.0
2021-08-05 14:10:00-04:00,14880.611328125,14883.39453125,14880.138671875,14880.4716796875,14880.4716796875,29523000,CDLINVERTEDHAMMER_Bull,7.0
2021-08-05 14:15:00-04:00,14880.3515625,14884.0947265625,14879.833984375,14884.0947265625,14884.0947265625,27829000,,
2021-08-05 14:20:00-04:00,14884.341796875,14884.341796875,14881.5693359375,14881.7001953125,14881.7001953125,32279000,,
2021-08-05 14:25:00-04:00,14881.681640625,14883.4853515625,14879.6689453125,14879.6689453125,14879.6689453125,27624000,CDLCLOSINGMARUBOZU_Bear,1.0
2021-08-05 14:30:00-04:00,14879.638671875,14881.0947265625,14877.0380859375,14880.1318359375,14880.1318359375,34413000,CDLTHRUSTING_Bear,2.0
2021-08-05 14:35:00-04:00,14880.0771484375,14883.4462890625,14879.005859375,14880.4912109375,14880.4912109375,32724000,CDLHIGHWAVE_Bull,2.0
2021-08-05 14:40:00-04:00,14880.2099609375,14884.5595703125,14879.974609375,14882.4921875,14882.4921875,33581000,CDLBELTHOLD_Bull,1.0
2021-08-05 14:45:00-04:00,14882.529296875,14882.529296875,14878.4130859375,14879.8212890625,14879.8212890625,30461000,CDLBELTHOLD_Bear,2.0
2021-08-05 14:50:00-04:00,14880.1904296875,14881.6337890625,14878.9033203125,14879.4638671875,14879.4638671875,31412000,CDL3OUTSIDE_Bear,1.0
2021-08-05 14:55:00-04:00,14879.4033203125,14882.5546875,14875.962890625,14877.240234375,14877.240234375,29543000,NO_PATTERN,0.0
2021-08-05 15:00:00-04:00,14877.169921875,14880.0869140625,14876.5283203125,14878.6259765625,14878.6259765625,33449000,NO_PATTERN,0.0
2021-08-05 15:05:00-04:00,14878.0634765625,14879.5634765625,14875.513671875,14875.513671875,14875.513671875,30183000,CDLCLOSINGMARUBOZU_Bear,2.0
2021-08-05 15:10:00-04:00,14875.572265625,14875.751953125,14873.4765625,14873.4765625,14873.4765625,32123000,,
2021-08-05 15:15:00-04:00,14873.416015625,14874.3271484375,14866.6279296875,14866.7353515625,14866.7353515625,34296000,,
2021-08-05 15:20:00-04:00,14866.845703125,14872.3955078125,14866.845703125,14870.6171875,14870.6171875,35879000,CDLBELTHOLD_Bull,1.0
2021-08-05 15:25:00-04:00,14870.568359375,14874.2841796875,14870.568359375,14871.0615234375,14871.0615234375,37966000,CDLHIKKAKE_Bear,1.0
2021-08-05 15:30:00-04:00,14869.5400390625,14871.314453125,14866.5341796875,14867.7001953125,14867.7001953125,38199000,NO_PATTERN,0.0
2021-08-05 15:35:00-04:00,14867.861328125,14870.3388671875,14867.4990234375,14870.04296875,14870.04296875,45824000,,
2021-08-05 15:40:00-04:00,14870.4423828125,14872.2900390625,14868.3623046875,14871.9755859375,14871.9755859375,51701000,CDLHIKKAKE_Bear,2.0
2021-08-05 15:45:00-04:00,14871.4287109375,14874.439453125,14870.5966796875,14873.71875,14873.71875,54326000,CDLSHORTLINE_Bull,1.0
2021-08-05 15:50:00-04:00,14875.51171875,14886.119140625,14875.51171875,14885.541015625,14885.541015625,78987000,,
2021-08-05 15:55:00-04:00,14885.0830078125,14895.7783203125,14884.9169921875,14893.62890625,14893.62890625,87703000,CDLBELTHOLD_Bull,1.0
2021-08-06 09:30:00-04:00,14868.7646484375,14887.029296875,14858.7236328125,14887.029296875,14887.029296875,0,CDLCLOSINGMARUBOZU_Bull,1.0
2021-08-06 09:35:00-04:00,14889.0439453125,14889.82421875,14872.873046875,14872.873046875,14872.873046875,101319446,,
2021-08-06 09:40:00-04:00,14874.61328125,14875.4052734375,14858.2333984375,14862.4267578125,14862.4267578125,103197209,CDLBELTHOLD_Bear,1.0
2021-08-06 09:45:00-04:00,14862.455078125,14864.0537109375,14848.619140625,14858.2529296875,14858.2529296875,81365753,NO_PATTERN,0.0
2021-08-06 09:50:00-04:00,14858.3134765625,14858.3134765625,14837.9951171875,14849.9150390625,14849.9150390625,82968422,CDLBELTHOLD_Bear,1.0
2021-08-06 09:55:00-04:00,14849.16015625,14856.80859375,14847.3271484375,14851.8505859375,14851.8505859375,72652008,NO_PATTERN,0.0
2021-08-06 10:00:00-04:00,14852.7216796875,14855.3974609375,14840.5625,14854.1025390625,14854.1025390625,72699074,CDLHIKKAKE_Bull,1.0
2021-08-06 10:05:00-04:00,14851.6162109375,14857.7236328125,14838.4443359375,14854.9013671875,14854.9013671875,67295733,NO_PATTERN,0.0
2021-08-06 10:10:00-04:00,14854.3525390625,14859.5146484375,14844.2724609375,14844.2724609375,14844.2724609375,65789817,CDLCLOSINGMARUBOZU_Bear,2.0
2021-08-06 10:15:00-04:00,14844.5185546875,14852.294921875,14843.7666015625,14844.26171875,14844.26171875,64449534,CDLMATCHINGLOW_Bull,5.0
2021-08-06 10:20:00-04:00,14841.6064453125,14842.41015625,14832.9892578125,14839.5537109375,14839.5537109375,62999877,CDLHAMMER_Bull,1.0
2021-08-06 10:25:00-04:00,14840.158203125,14845.3828125,14837.294921875,14843.4375,14843.4375,55804000,,
2021-08-06 10:30:00-04:00,14843.1474609375,14849.1259765625,14841.61328125,14846.0927734375,14846.0927734375,56508000,CDLSHORTLINE_Bull,1.0
2021-08-06 10:35:00-04:00,14845.0322265625,14846.302734375,14835.0009765625,14837.88671875,14837.88671875,54460000,,
2021-08-06 10:40:00-04:00,14837.9326171875,14841.4296875,14837.052734375,14840.447265625,14840.447265625,50083000,,
2021-08-06 10:45:00-04:00,14838.9306640625,14839.677734375,14816.884765625,14818.884765625,14818.884765625,52799000,,
2021-08-06 10:50:00-04:00,14818.0205078125,14818.0205078125,14809.59765625,14811.3134765625,14811.3134765625,46623000,,
2021-08-06 10:55:00-04:00,14812.1337890625,14813.1845703125,14804.076171875,14811.982421875,14811.982421875,47641000,CDLHOMINGPIGEON_Bull,9.0
2021-08-06 11:00:00-04:00,14810.96484375,14815.9150390625,14800.4775390625,14800.4775390625,14800.4775390625,45301000,CDLCLOSINGMARUBOZU_Bear,1.0
2021-08-06 11:05:00-04:00,14797.318359375,14797.318359375,14788.8076171875,14793.037109375,14793.037109375,0,NO_PATTERN,0.0
2021-08-06 11:10:00-04:00,14794.751953125,14802.7373046875,14789.1708984375,14802.7373046875,14802.7373046875,1517585000,CDLXSIDEGAP3METHODS_Bear,2.0
2021-08-06 11:15:00-04:00,14803.015625,14812.0634765625,14798.896484375,14812.0634765625,14812.0634765625,43687000,CDLCLOSINGMARUBOZU_Bull,1.0
2021-08-06 11:20:00-04:00,14812.8115234375,14824.5810546875,14812.8115234375,14824.5810546875,14824.5810546875,44919000,,
2021-08-06 11:25:00-04:00,14824.041015625,14825.5322265625,14816.9033203125,14825.5322265625,14825.5322265625,48936000,,
2021-08-06 11:30:00-04:00,14824.869140625,14827.595703125,14822.8203125,14822.8203125,14822.8203125,38807000,NO_PATTERN,0.0
2021-08-06 11:35:00-04:00,14822.087890625,14822.087890625,14816.6005859375,14820.80078125,14820.80078125,39472000,CDLHAMMER_Bull,1.0
2021-08-06 11:40:00-04:00,14821.046875,14822.23828125,14816.6728515625,14819.21875,14819.21875,37231000,NO_PATTERN,0.0
2021-08-06 11:45:00-04:00,14818.86328125,14820.7763671875,14814.724609375,14819.546875,14819.546875,39115000,CDLRICKSHAWMAN_Bull,4.0
2021-08-06 11:50:00-04:00,14821.2080078125,14824.3427734375,14818.6142578125,14819.876953125,14819.876953125,34453000,NO_PATTERN,0.0
2021-08-06 11:55:00-04:00,14820.466796875,14833.1044921875,14818.9541015625,14833.1044921875,14833.1044921875,33360000,,
2021-08-06 12:00:00-04:00,14834.228515625,14836.0830078125,14832.13671875,14835.4697265625,14835.4697265625,35640000,CDLHANGINGMAN_Bear,1.0
2021-08-06 12:05:00-04:00,14835.1376953125,14836.8984375,14830.26953125,14830.26953125,14830.26953125,36473000,,
2021-08-06 12:10:00-04:00,14830.4794921875,14831.2236328125,14824.6630859375,14826.259765625,14826.259765625,37118000,CDLLONGLINE_Bear,1.0
2021-08-06 12:15:00-04:00,14826.2021484375,14828.8935546875,14822.6650390625,14827.0498046875,14827.0498046875,37444000,CDLHIGHWAVE_Bull,2.0
2021-08-06 12:20:00-04:00,14827.2861328125,14833.994140625,14826.984375,14833.564453125,14833.564453125,30794000,,
2021-08-06 12:25:00-04:00,14833.4853515625,14836.9287109375,14833.0556640625,14836.3291015625,14836.3291015625,31340000,CDLSHORTLINE_Bull,1.0
2021-08-06 12:30:00-04:00,14836.1103515625,14837.1826171875,14830.8427734375,14833.9033203125,14833.9033203125,36097000,NO_PATTERN,0.0
2021-08-06 12:35:00-04:00,14833.9892578125,14834.3056640625,14828.9013671875,14828.9013671875,14828.9013671875,32423000,,
2021-08-06 12:40:00-04:00,14828.3486328125,14829.123046875,14824.544921875,14824.65625,14824.65625,28582000,CDLSHORTLINE_Bear,1.0
2021-08-06 12:45:00-04:00,14824.1806640625,14825.501953125,14820.4677734375,14821.068359375,14821.068359375,30660000,NO_PATTERN,0.0
2021-08-06 12:50:00-04:00,14820.98828125,14827.7265625,14820.8818359375,14827.7265625,14827.7265625,26893000,,
2021-08-06 12:55:00-04:00,14827.7236328125,14833.466796875,14827.6689453125,14832.556640625,14832.556640625,27679000,,
2021-08-06 13:00:00-04:00,14832.833984375,14841.431640625,14832.78515625,14841.431640625,14841.431640625,33680000,,
2021-08-06 13:05:00-04:00,14841.5498046875,14842.501953125,14840.3271484375,14840.861328125,14840.861328125,24596000,NO_PATTERN,0.0
2021-08-06 13:10:00-04:00,14839.6982421875,14843.3173828125,14838.6171875,14842.931640625,14842.931640625,27856000,CDLENGULFING_Bull,1.0
2021-08-06 13:15:00-04:00,14842.8955078125,14842.994140625,14838.5654296875,14840.7197265625,14840.7197265625,28710000,NO_PATTERN,0.0
2021-08-06 13:20:00-04:00,14840.4404296875,14840.4404296875,14832.7607421875,14832.7607421875,14832.7607421875,31515000,,
2021-08-06 13:25:00-04:00,14833.087890625,14833.833984375,14830.3974609375,14830.783203125,14830.783203125,30957000,NO_PATTERN,0.0
2021-08-06 13:30:00-04:00,14831.04296875,14831.546875,14829.6064453125,14831.212890625,14831.212890625,27464000,CDLRICKSHAWMAN_Bull,7.0
2021-08-06 13:35:00-04:00,14831.5966796875,14834.759765625,14831.5966796875,14833.3818359375,14833.3818359375,25884000,NO_PATTERN,0.0
2021-08-06 13:40:00-04:00,14833.130859375,14833.3896484375,14827.1953125,14829.4482421875,14829.4482421875,29533000,NO_PATTERN,0.0
2021-08-06 13:45:00-04:00,14829.701171875,14833.263671875,14829.138671875,14829.955078125,14829.955078125,27494000,CDLLONGLEGGEDDOJI_Bull,4.0
2021-08-06 13:50:00-04:00,14829.9345703125,14831.5966796875,14828.751953125,14829.232421875,14829.232421875,30623000,CDLHIKKAKE_Bull,1.0
2021-08-06 13:55:00-04:00,14829.3203125,14833.240234375,14829.3203125,14833.17578125,14833.17578125,26211000,,
2021-08-06 14:00:00-04:00,14833.48828125,14838.2646484375,14833.48828125,14838.083984375,14838.083984375,30772000,,
2021-08-06 14:05:00-04:00,14837.9833984375,14837.9833984375,14834.3603515625,14835.541015625,14835.541015625,32693000,CDLHARAMI_Bear,1.0
2021-08-06 14:10:00-04:00,14835.4111328125,14835.982421875,14830.169921875,14830.169921875,14830.169921875,25862000,,
2021-08-06 14:15:00-04:00,14829.9443359375,14830.6103515625,14827.8671875,14830.6103515625,14830.6103515625,27962000,CDLTHRUSTING_Bear,2.0
2021-08-06 14:20:00-04:00,14830.701171875,14830.8251953125,14826.015625,14829.1884765625,14829.1884765625,32211000,CDLENGULFING_Bear,1.0
2021-08-06 14:25:00-04:00,14829.6943359375,14832.7060546875,14829.119140625,14832.28125,14832.28125,26472000,CDLLONGLINE_Bull,1.0
2021-08-06 14:30:00-04:00,14832.1650390625,14834.89453125,14831.1708984375,14833.3583984375,14833.3583984375,25457000,NO_PATTERN,0.0
2021-08-06 14:35:00-04:00,14833.5693359375,14834.998046875,14831.4814453125,14834.1787109375,14834.1787109375,27008000,CDLADVANCEBLOCK_Bear,2.0
2021-08-06 14:40:00-04:00,14833.8740234375,14833.8740234375,14829.4140625,14832.0517578125,14832.0517578125,34943000,CDLHAMMER_Bull,1.0
2021-08-06 14:45:00-04:00,14832.1298828125,14832.16015625,14827.0029296875,14827.8017578125,14827.8017578125,25415000,,
2021-08-06 14:50:00-04:00,14827.78125,14828.0673828125,14822.806640625,14822.806640625,14822.806640625,30915000,,
2021-08-06 14:55:00-04:00,14822.6494140625,14824.3115234375,14820.31640625,14822.3818359375,14822.3818359375,29677000,CDLRICKSHAWMAN_Bull,6.0
2021-08-06 15:00:00-04:00,14821.9716796875,14823.6953125,14814.6611328125,14814.7880859375,14814.7880859375,41074000,CDLCLOSINGMARUBOZU_Bear,1.0
2021-08-06 15:05:00-04:00,14815.4208984375,14820.0888671875,14815.15234375,14820.072265625,14820.072265625,29392000,,
2021-08-06 15:10:00-04:00,14820.21875,14826.76953125,14820.033203125,14826.19140625,14826.19140625,32454000,,
2021-08-06 15:15:00-04:00,14826.146484375,14828.1640625,14825.66796875,14828.025390625,14828.025390625,32926000,,
2021-08-06 15:20:00-04:00,14827.9599609375,14828.8828125,14827.0419921875,14828.1220703125,14828.1220703125,35166000,CDLRICKSHAWMAN_Bull,6.0
2021-08-06 15:25:00-04:00,14828.2041015625,14831.2451171875,14826.52734375,14831.2451171875,14831.2451171875,39060000,NO_PATTERN,0.0
2021-08-06 15:30:00-04:00,14831.328125,14835.08984375,14829.5361328125,14835.0234375,14835.0234375,45747000,CDLCLOSINGMARUBOZU_Bull,1.0
2021-08-06 15:35:00-04:00,14835.083984375,14838.2353515625,14831.7138671875,14831.7138671875,14831.7138671875,39870000,NO_PATTERN,0.0
2021-08-06 15:40:00-04:00,14831.994140625,14832.5458984375,14825.6201171875,14825.6201171875,14825.6201171875,52165000,,
2021-08-06 15:45:00-04:00,14825.3193359375,14825.3193359375,14820.62890625,14820.62890625,14820.62890625,57444000,,
2021-08-06 15:50:00-04:00,14818.533203125,14827.4306640625,14818.533203125,14827.4306640625,14827.4306640625,91886000,,
2021-08-06 15:55:00-04:00,14827.9697265625,14835.93359375,14827.6103515625,14835.001953125,14835.001953125,85168000,CDL3OUTSIDE_Bull,2.0
2021-08-09 09:30:00-04:00,14856.6357421875,14869.3134765625,14844.1318359375,14844.1318359375,14844.1318359375,0,CDLCLOSINGMARUBOZU_Bear,1.0
2021-08-09 09:35:00-04:00,14839.1953125,14839.1953125,14805.890625,14805.890625,14805.890625,99362937,,
2021-08-09 09:40:00-04:00,14803.033203125,14821.9189453125,14803.033203125,14820.2451171875,14820.2451171875,89499151,CDLTHRUSTING_Bear,2.0
2021-08-09 09:45:00-04:00,14821.2265625,14839.3857421875,14817.943359375,14833.2021484375,14833.2021484375,81235057,NO_PATTERN,0.0
2021-08-09 09:50:00-04:00,14836.1259765625,14844.9814453125,14836.1259765625,14839.2822265625,14839.2822265625,82030277,CDLSHOOTINGSTAR_Bear,1.0
2021-08-09 09:55:00-04:00,14841.3369140625,14845.66796875,14836.9501953125,14843.658203125,14843.658203125,74617793,NO_PATTERN,0.0
2021-08-09 10:00:00-04:00,14843.859375,14844.1337890625,14830.888671875,14830.888671875,14830.888671875,67241120,,
2021-08-09 10:05:00-04:00,14830.4853515625,14838.9228515625,14828.0537109375,14830.958984375,14830.958984375,67630494,CDLINNECK_Bear,7.0
2021-08-09 10:10:00-04:00,14833.71875,14848.734375,14833.68359375,14844.6484375,14844.6484375,69633988,NO_PATTERN,0.0
2021-08-09 10:15:00-04:00,14843.1884765625,14843.1884765625,14834.1494140625,14839.31640625,14839.31640625,60159442,NO_PATTERN,0.0
2021-08-09 10:20:00-04:00,14840.6005859375,14847.3994140625,14839.8818359375,14843.4453125,14843.4453125,59849485,CDLHIKKAKE_Bear,1.0
2021-08-09 10:25:00-04:00,14844.3271484375,14856.4306640625,14843.5556640625,14856.3134765625,14856.3134765625,57585996,,
2021-08-09 10:30:00-04:00,14858.4814453125,14865.07421875,14858.4814453125,14862.1474609375,14862.1474609375,57059000,NO_PATTERN,0.0
2021-08-09 10:35:00-04:00,14861.744140625,14866.43359375,14855.306640625,14855.6953125,14855.6953125,59645000,CDLXSIDEGAP3METHODS_Bull,1.0
2021-08-09 10:40:00-04:00,14855.5068359375,14860.1591796875,14855.5068359375,14857.28515625,14857.28515625,52605000,NO_PATTERN,0.0
2021-08-09 10:45:00-04:00,14855.0771484375,14856.412109375,14848.4189453125,14848.4189453125,14848.4189453125,47728000,,
2021-08-09 10:50:00-04:00,14847.8818359375,14853.947265625,14845.5810546875,14853.947265625,14853.947265625,45478000,NO_PATTERN,0.0
2021-08-09 10:55:00-04:00,14854.591796875,14858.4775390625,14847.3828125,14850.1357421875,14850.1357421875,48858000,NO_PATTERN,0.0
2021-08-09 11:00:00-04:00,14850.8974609375,14858.8896484375,14850.1064453125,14854.0166015625,14854.0166015625,43036000,NO_PATTERN,0.0
2021-08-09 11:05:00-04:00,14854.162109375,14854.3486328125,14846.0654296875,14850.453125,14850.453125,43370000,CDLHAMMER_Bull,2.0
2021-08-09 11:10:00-04:00,14850.30859375,14852.1015625,14842.3125,14843.14453125,14843.14453125,41846000,,
2021-08-09 11:15:00-04:00,14842.4921875,14851.8798828125,14840.9345703125,14850.71484375,14850.71484375,43262000,,
2021-08-09 11:20:00-04:00,14849.6630859375,14854.775390625,14847.81640625,14848.5185546875,14848.5185546875,41973000,CDLHARAMI_Bear,1.0
2021-08-09 11:25:00-04:00,14849.09765625,14853.9462890625,14846.1728515625,14853.3359375,14853.3359375,38947000,NO_PATTERN,0.0
2021-08-09 11:30:00-04:00,14853.568359375,14854.529296875,14851.18359375,14854.1953125,14854.1953125,40811000,CDLLONGLEGGEDDOJI_Bull,5.0
2021-08-09 11:35:00-04:00,14854.388671875,14857.396484375,14851.4287109375,14852.2177734375,14852.2177734375,36964000,CDLENGULFING_Bear,1.0
2021-08-09 11:40:00-04:00,14851.953125,14853.044921875,14849.333984375,14852.39453125,14852.39453125,37127000,CDLRICKSHAWMAN_Bull,7.0
2021-08-09 11:45:00-04:00,14852.9130859375,14856.3203125,14851.455078125,14854.1123046875,14854.1123046875,37523000,CDLSPINNINGTOP_Bull,1.0
2021-08-09 11:50:00-04:00,14852.8603515625,14857.05078125,14851.458984375,14857.0068359375,14857.0068359375,37609000,,
2021-08-09 11:55:00-04:00,14857.3134765625,14863.58203125,14857.1005859375,14863.4619140625,14863.4619140625,37632000,,
2021-08-09 12:00:00-04:00,14864.3515625,14869.3212890625,14863.859375,14865.248046875,14865.248046875,41999000,,
2021-08-09 12:05:00-04:00,14865.2822265625,14867.5673828125,14864.962890625,14865.9609375,14865.9609375,37951000,CDLADVANCEBLOCK_Bear,2.0
2021-08-09 12:10:00-04:00,14865.982421875,14868.0625,14863.3955078125,14864.0009765625,14864.0009765625,31225000,CDLENGULFING_Bear,1.0
2021-08-09 12:15:00-04:00,14863.8828125,14864.6845703125,14860.0166015625,14860.84765625,14860.84765625,37931000,,
2021-08-09 12:20:00-04:00,14858.9775390625,14859.5439453125,14856.482421875,14857.4306640625,14857.4306640625,29948000,CDLSHORTLINE_Bear,1.0
2021-08-09 12:25:00-04:00,14857.1513671875,14860.52734375,14855.7685546875,14855.921875,14855.921875,32961000,CDLINVERTEDHAMMER_Bull,1.0
2021-08-09 12:30:00-04:00,14855.8525390625,14860.8291015625,14855.8525390625,14860.767578125,14860.767578125,30898000,,
2021-08-09 12:35:00-04:00,14861.14453125,14862.1005859375,14859.8310546875,14861.537109375,14861.537109375,33538000,CDL3OUTSIDE_Bull,6.0
2021-08-09 12:40:00-04:00,14861.6787109375,14862.388671875,14855.0185546875,14857.50390625,14857.50390625,26232000,CDLEVENINGSTAR_Bear,3.0
2021-08-09 12:45:00-04:00,14857.4140625,14865.0625,14856.984375,14864.083984375,14864.083984375,29847000,,
2021-08-09 12:50:00-04:00,14864.03125,14864.423828125,14862.541015625,14862.9013671875,14862.9013671875,28178000,,
2021-08-09 12:55:00-04:00,14862.8349609375,14863.583984375,14860.4931640625,14863.3740234375,14863.3740234375,32890000,CDLHAMMER_Bull,2.0
2021-08-09 13:00:00-04:00,14863.67578125,14863.67578125,14859.001953125,14859.9794921875,14859.9794921875,28416000,CDLBELTHOLD_Bear,2.0
2021-08-09 13:05:00-04:00,14860.044921875,14861.771484375,14858.904296875,14861.01171875,14861.01171875,27053000,CDLHARAMI_Bull,1.0
2021-08-09 13:10:00-04:00,14861.2568359375,14864.5244140625,14861.2568359375,14862.71875,14862.71875,31069000,CDLSHOOTINGSTAR_Bear,1.0
2021-08-09 13:15:00-04:00,14862.7041015625,14862.9267578125,14860.09375,14860.6787109375,14860.6787109375,26950000,,
2021-08-09 13:20:00-04:00,14860.9677734375,14861.796875,14858.3798828125,14861.5576171875,14861.5576171875,24206000,NO_PATTERN,0.0
2021-08-09 13:25:00-04:00,14861.705078125,14861.8095703125,14856.49609375,14858.125,14858.125,29575000,CDLBELTHOLD_Bear,2.0
2021-08-09 13:30:00-04:00,14858.263671875,14858.7119140625,14856.552734375,14858.5380859375,14858.5380859375,32110000,CDLLONGLEGGEDDOJI_Bull,6.0
2021-08-09 13:35:00-04:00,14858.3720703125,14865.2763671875,14857.095703125,14864.7509765625,14864.7509765625,26406000,CDL3INSIDE_Bull,2.0
2021-08-09 13:40:00-04:00,14864.640625,14864.640625,14862.9013671875,14863.5712890625,14863.5712890625,26797000,,
